suburb,sale_date,price
Grey Lynn,2021-02-18,1002979.21
Mount Eden,2022-12-13,1203749.69
Ponsonby,2025-03-21,1622529.12
Epsom,2022-07-25,939315.17
Ponsonby,2022-12-16,1206426.23
Grey Lynn,2023-02-02,883075.01
Remuera,2021-12-20,1534633.76
Mount Eden,2024-10-24,1118523.98
Epsom,2025-10-22,1030099.97
Remuera,2023-10-16,1733357.11
Epsom,2022-03-02,756035.08
Remuera,2025-09-14,1910211.58
Mount Eden,2024-08-05,1022609.31
Epsom,2021-07-03,1063823.05
Mount Eden,2023-06-16,974095.1
Grey Lynn,2025-04-14,1027362.42
Albany,2022-03-12,833864.23
Grey Lynn,2025-08-06,1023108.31
Ponsonby,2023-09-21,1278228.46
Mount Eden,2023-05-30,1032931.57
Remuera,2021-03-28,1587605.61
Remuera,2022-12-30,1734911.72
Albany,2025-02-11,933807.93
Ponsonby,2024-07-07,1525484.02
Albany,2021-04-11,633045.41
Mount Eden,2023-04-20,873853.32
Epsom,2021-05-03,1034684.29
Mount Eden,2022-07-22,1064621.32
Remuera,2025-05-08,1691527.82
Manukau,2023-05-02,1023567.61
Mount Eden,2021-03-19,1007178.71
Manukau,2021-12-12,804231.04
Epsom,2024-06-16,1015181.7
Ponsonby,2025-03-20,1364695.4
Remuera,2023-08-06,1666214.78
Grey Lynn,2024-09-05,1104764.45
Epsom,2024-10-28,1050677.11
Ponsonby,2021-10-22,1264000.98
Ponsonby,2024-03-11,1409545.73
Mount Eden,2021-12-16,934523.21
Epsom,2022-12-08,918942.88
Ponsonby,2022-06-14,1326616.18
Albany,2025-06-23,663597.16
Manukau,2024-09-15,1073287.9
Grey Lynn,2025-07-18,915796.42
Epsom,2023-02-14,950324.11
Grey Lynn,2021-06-05,756510.47
Albany,2022-12-05,797769.17
Epsom,2024-09-19,1076161.15
Manukau,2024-07-21,986482.85
Ponsonby,2021-09-14,1194400.57
Mount Eden,2021-06-01,692566.84
Epsom,2023-10-16,811889.45
Mount Eden,2022-04-05,966263.44
Albany,2024-11-14,870283.28
Epsom,2021-07-17,915458.75
Ponsonby,2024-03-10,1434980.96
Manukau,2021-09-28,788557.16
Ponsonby,2021-04-17,1084041.04
Mount Eden,2025-12-15,1170636.65
Epsom,2021-12-31,862045.98
Ponsonby,2025-06-23,1414356.36
Albany,2023-06-22,568333.6
Manukau,2025-12-03,1038144.15
Ponsonby,2024-11-01,1342834.09
Epsom,2023-11-29,2750000.0
Albany,2025-05-02,721572.73
Grey Lynn,2024-07-31,913455.51
Mount Eden,2025-02-26,1018743.12
Remuera,2024-06-28,1646614.61
Ponsonby,2024-11-25,1355788.44
Ponsonby,2023-01-05,1454097.92
Remuera,2023-07-18,1661267.45
Manukau,2024-04-15,896199.7
Ponsonby,2024-06-17,1509066.81
Albany,2024-12-08,804523.35
Grey Lynn,2024-02-01,1067676.89
Mount Eden,2022-02-09,1015851.47
Ponsonby,2021-08-03,1363954.9
Ponsonby,2023-08-12,1432545.94
Grey Lynn,2021-03-22,758389.01
Remuera,2025-02-07,1962512.57
Remuera,2022-02-24,1525188.78
Grey Lynn,2025-12-11,1131670.45
Ponsonby,2024-12-02,1353460.23
Remuera,2023-08-29,1656959.39
Grey Lynn,2022-11-21,907414.29
Grey Lynn,2024-07-12,986850.06
Albany,2025-02-23,858995.14
Grey Lynn,2026-02-01,1203453.1
Albany,2023-10-19,804168.24
Epsom,2022-11-05,920969.4
Grey Lynn,2025-12-23,987660.14
Albany,2024-05-28,797793.71
Remuera,2023-03-29,1870875.11
Mount Eden,2024-07-21,1060872.71
Mount Eden,2024-11-24,995706.39
Manukau,2024-12-24,857836.14
Ponsonby,2023-11-05,1584410.84
Grey Lynn,2021-09-09,863027.54
Grey Lynn,2023-09-16,1055409.28
Mount Eden,2025-03-21,962061.39
Albany,2021-03-23,632852.54
Epsom,2022-03-08,1002553.33
Albany,2025-01-15,932952.61
Remuera,2025-11-03,1917643.12
Remuera,2024-09-29,1853749.63
Grey Lynn,2024-10-23,928715.63
Manukau,2025-09-24,1152814.28
Mount Eden,2021-09-25,1050931.84
Remuera,2022-01-25,1708937.41
Albany,2023-09-04,633265.39
Mount Eden,2021-06-28,673540.26
Albany,2023-02-12,668658.83
Remuera,2025-07-27,1735478.41
Remuera,2024-08-04,4500000.0
Epsom,2021-10-09,763071.19
Manukau,2024-05-24,916246.01
Manukau,2021-05-03,980323.02
Ponsonby,2022-02-25,1318683.83
Ponsonby,2023-02-23,1170403.21
Manukau,2025-10-15,1159416.65
Mount Eden,2022-04-13,1001429.34
Remuera,2021-03-01,1602636.63
Mount Eden,2021-10-29,942633.19
Albany,2023-02-21,745675.51
Epsom,2023-06-20,941400.44
Manukau,2023-10-18,1001966.03
Remuera,2023-04-30,1530202.14
Ponsonby,2021-12-07,1377601.65
Grey Lynn,2026-01-17,1033897.29
Grey Lynn,2022-07-22,964707.6
Ponsonby,2023-02-18,1454847.72
Epsom,2022-06-18,919432.68
Remuera,2023-03-08,1621938.85
Epsom,2026-02-09,879980.8
Manukau,2023-04-14,883267.25
Mount Eden,2023-05-30,903164.74
Ponsonby,2023-10-13,1550027.15
Remuera,2025-08-21,1777379.36
Ponsonby,2024-06-22,1365134.79
Grey Lynn,2025-02-28,992011.37
Remuera,2023-10-03,1734096.36
Albany,2024-07-01,730355.49
Remuera,2022-11-25,1591778.81
Albany,2024-12-18,893508.99
Grey Lynn,2024-04-24,997326.15
Epsom,2023-03-11,823712.66
Grey Lynn,2025-09-08,1213280.7
Remuera,2022-02-27,1769272.34
Ponsonby,2023-11-10,1152030.47
Ponsonby,2022-02-14,1401342.18
Remuera,2022-10-10,1585900.14
Epsom,2023-12-13,1093263.94
Epsom,2025-07-15,1023855.56
Mount Eden,2023-05-23,980019.87
Grey Lynn,2025-12-31,971934.64
Mount Eden,2022-09-17,843943.25
Ponsonby,2025-10-08,1532129.63
Remuera,2024-06-26,1793745.77
Manukau,2021-08-13,795491.43
Ponsonby,2025-07-09,1473255.14
Grey Lynn,2024-09-24,992267.51
Ponsonby,2023-07-14,1537779.33
Albany,2022-12-14,813699.49
Ponsonby,2025-07-16,1389826.38
Albany,2021-06-24,661610.64
Remuera,2021-12-26,1671778.83
Grey Lynn,2023-07-16,1022462.21
Manukau,2025-08-08,1096878.96
Albany,2025-03-28,797926.74
Epsom,2024-05-27,1037806.69
Manukau,2023-12-06,1223597.92
Albany,2022-04-10,692135.48
Ponsonby,2021-08-22,1386708.7
Grey Lynn,2024-02-04,984187.56
Ponsonby,2022-01-04,1495753.25
Mount Eden,2021-06-23,888801.41
Ponsonby,2021-03-24,1238205.25
Remuera,2025-02-03,1801885.9
Mount Eden,2022-03-21,985865.83
Mount Eden,2024-08-01,1039673.53
Remuera,2022-02-08,1485151.2
Ponsonby,2025-08-28,1326050.37
Grey Lynn,2021-09-20,873008.89
Manukau,2024-01-20,960626.87
Remuera,2024-05-18,1562074.73
Albany,2021-12-29,655650.92
Remuera,2025-12-24,1796974.48
Albany,2022-04-18,672461.08
Ponsonby,2022-06-28,1229903.4
Manukau,2021-08-10,764316.22
Epsom,2023-07-31,1011269.12
Albany,2021-09-14,517892.98
Remuera,2023-02-09,1519721.79
Epsom,2025-08-27,1081421.76
Manukau,2021-06-18,743740.47
Remuera,2025-03-05,2028206.49
Manukau,2023-05-17,935026.83
Ponsonby,2024-02-13,1450804.19
Ponsonby,2023-01-16,1537838.89
Manukau,2023-07-10,1014893.01
Grey Lynn,2022-10-19,1040736.46
Manukau,2024-04-11,941549.9
Grey Lynn,2025-04-15,1075337.56
Epsom,2022-06-19,903345.1
Grey Lynn,2022-08-24,1131491.94
Albany,2021-03-15,688357.06
Manukau,2025-12-07,1121282.66
Ponsonby,2021-03-10,1275808.6
Manukau,2022-08-09,789123.72
Mount Eden,2025-06-07,948080.87
Manukau,2025-12-22,1283903.82
Remuera,2023-03-15,1623931.34
Epsom,2021-10-16,967582.09
Remuera,2023-10-30,1818271.53
Ponsonby,2025-09-04,1340255.92
Grey Lynn,2022-09-25,2750000.0
Ponsonby,2024-03-19,1492123.07
Mount Eden,2023-10-21,991797.01
Grey Lynn,2024-07-22,1032658.26
Epsom,2025-11-23,1066437.01
Albany,2023-12-06,935004.17
Manukau,2024-05-26,859882.69
Albany,2024-02-24,976749.57
Remuera,2022-04-10,1722785.09
Grey Lynn,2025-06-30,1205833.89
Manukau,2025-01-16,1191319.46
Ponsonby,2023-12-13,1352374.01
Epsom,2023-08-31,971509.94
Ponsonby,2024-07-31,1228546.84
Grey Lynn,2024-01-07,1083438.44
Mount Eden,2023-04-27,1049936.76
Grey Lynn,2025-03-10,936407.89
Albany,2022-04-15,948126.41
Grey Lynn,2024-11-20,1204376.67
Manukau,2022-03-06,776133.7
Grey Lynn,2023-11-16,922935.62
Manukau,2021-12-23,908434.83
Remuera,2022-05-29,1575184.5
Remuera,2021-12-02,1518657.5
Remuera,2022-12-13,1645649.88
Grey Lynn,2021-08-31,817039.7
Remuera,2022-03-03,4500000.0
Grey Lynn,2024-08-05,1211613.83
Remuera,2021-11-29,1350546.46
Epsom,2023-07-17,844456.83
Remuera,2025-10-28,1883502.06
Epsom,2022-05-07,750990.6
Epsom,2023-06-29,1009481.78
Albany,2023-10-08,778859.92
Epsom,2022-02-26,875918.88
Ponsonby,2024-03-19,1566113.38
Mount Eden,2021-10-16,834799.44
Remuera,2025-10-07,1832634.38
Manukau,2025-10-29,1027631.89
Manukau,2021-11-30,831454.85
Ponsonby,2023-10-09,1195873.18
Grey Lynn,2022-03-17,887644.21
Epsom,2021-06-28,818324.62
Remuera,2025-06-28,1772775.82
Remuera,2022-04-02,1658106.83
Manukau,2024-03-04,952903.29
Albany,2023-11-06,825670.05
Albany,2024-04-16,676689.43
Mount Eden,2022-06-19,866818.1
Albany,2024-09-30,750504.76
Grey Lynn,2023-02-13,818861.37
Grey Lynn,2021-11-07,981954.79
Ponsonby,2025-05-16,1393898.27
Manukau,2025-08-25,1039918.68
Remuera,2021-07-05,1514249.28
Remuera,2022-10-15,1623114.64
Manukau,2021-09-10,921307.92
Epsom,2024-07-24,1153782.36
Epsom,2022-10-04,951220.64
Remuera,2025-01-04,1790196.55
Albany,2022-02-07,654856.74
Remuera,2022-09-03,1695364.34
Epsom,2025-05-11,1012128.2
Grey Lynn,2021-06-02,753551.56
Mount Eden,2022-05-23,898255.17
Albany,2023-01-09,788467.67
Albany,2021-06-28,729685.91
Grey Lynn,2024-07-06,1141460.55
Ponsonby,2024-05-02,1357061.03
Albany,2021-08-21,768108.96
Ponsonby,2021-05-30,1207579.65
Albany,2026-01-31,863468.67
Ponsonby,2025-03-14,1429616.13
Albany,2025-10-07,854604.59
Epsom,2021-10-11,804642.56
Manukau,2021-11-04,860791.33
Ponsonby,2025-10-09,1505237.77
Mount Eden,2025-12-29,1160584.69
Grey Lynn,2024-11-19,1199604.33
Manukau,2023-05-08,841199.19
Remuera,2025-11-28,1802182.12
Grey Lynn,2025-10-17,1186082.83
Mount Eden,2024-09-20,1125951.3
Ponsonby,2022-05-08,1340787.26
Ponsonby,2025-05-31,1247757.99
Epsom,2026-02-05,937515.88
Ponsonby,2025-11-18,1645991.65
Epsom,2024-05-06,1067278.64
Albany,2022-02-07,730366.4
Remuera,2025-06-22,1782784.88
Grey Lynn,2023-10-15,1017985.84
Remuera,2024-12-24,1880225.94
Epsom,2024-03-10,979328.49
Grey Lynn,2023-11-07,972607.63
Manukau,2021-10-28,912523.82
Manukau,2022-01-24,979238.67
Remuera,2023-05-11,1892477.5
Ponsonby,2021-03-28,1172387.45
Remuera,2024-05-08,1735609.77
Ponsonby,2022-04-09,1129151.47
Ponsonby,2022-04-19,1204749.33
Ponsonby,2024-08-30,3750000.0
Albany,2023-02-06,732862.67
Ponsonby,2022-05-25,1376608.23
Epsom,2022-06-18,855683.73
Remuera,2024-09-09,1728872.9
Albany,2022-12-11,774483.33
Grey Lynn,2022-12-07,905674.12
Ponsonby,2023-11-27,1189870.22
Mount Eden,2022-08-03,925919.08
Mount Eden,2024-10-23,1051219.73
Manukau,2021-05-07,642767.24
Albany,2025-06-23,707926.02
Grey Lynn,2024-06-20,1079861.73
Ponsonby,2023-06-06,1252911.63
Grey Lynn,2022-01-17,822414.29
Mount Eden,2021-10-16,747701.6
Grey Lynn,2026-02-13,1166860.17
Mount Eden,2021-12-16,985419.41
Albany,2021-06-14,487752.52
Mount Eden,2022-05-09,944542.96
Epsom,2023-10-01,1004856.75
Mount Eden,2025-02-25,1048122.0
Grey Lynn,2021-09-28,873900.97
Mount Eden,2021-09-30,873316.84
Grey Lynn,2025-02-11,1078958.16
Remuera,2026-02-01,1721542.94
Grey Lynn,2026-01-10,1062843.05
Albany,2025-09-04,834573.02
Remuera,2021-05-08,1490393.38
Grey Lynn,2025-12-11,1020897.51
Manukau,2025-01-27,1053256.56
Albany,2022-08-20,608905.19
Epsom,2021-03-21,995064.31
Remuera,2022-09-28,1632549.33
Mount Eden,2025-03-26,1130569.91
Epsom,2025-09-20,1042917.27
Mount Eden,2023-08-13,939560.18
Ponsonby,2023-02-28,1146401.61
Albany,2025-11-24,919500.03
Albany,2021-03-20,656527.53
Epsom,2024-12-18,962044.07
Manukau,2024-09-20,1124592.27
Epsom,2021-06-10,882115.38
Epsom,2024-08-23,1049580.79
Manukau,2021-09-29,1056601.51
Remuera,2021-03-01,1637480.88
Ponsonby,2021-06-01,1222046.84
Albany,2024-08-08,678474.28
Albany,2022-07-03,670453.53
Albany,2021-06-20,645120.56
Albany,2021-05-01,571111.17
Grey Lynn,2022-04-21,808439.92
Albany,2023-12-08,835683.15
Manukau,2025-10-28,1236896.01
Epsom,2021-03-05,802254.66
Epsom,2022-09-11,1064157.7
Remuera,2024-09-12,1591871.99
Epsom,2023-08-22,916347.52
Ponsonby,2023-04-29,1470794.84
Mount Eden,2023-11-12,981137.71
Grey Lynn,2023-04-04,937005.48
Mount Eden,2024-08-13,975742.65
Manukau,2021-05-14,883304.68
Epsom,2021-05-11,910352.36
Epsom,2024-06-14,1023743.25
Remuera,2025-02-06,1758470.3
Albany,2021-07-24,2250000.0
Manukau,2025-11-08,1080511.14
Grey Lynn,2025-09-10,962205.4
Manukau,2022-11-22,950324.38
Remuera,2025-03-15,1862106.03
Remuera,2021-05-31,1573697.86
Mount Eden,2023-06-18,846962.17
Manukau,2026-01-19,1015726.54
Grey Lynn,2024-10-30,1221553.34
Remuera,2023-12-06,1621093.01
Epsom,2023-01-31,957168.11
Albany,2024-01-22,714898.78
Ponsonby,2023-01-07,1232993.04
Remuera,2024-01-11,1769026.94
Ponsonby,2025-12-25,1394386.22
Grey Lynn,2021-04-22,902769.28
Mount Eden,2021-06-30,769454.3
Remuera,2025-03-03,1638215.85
Ponsonby,2021-11-20,1396933.92
Grey Lynn,2025-01-12,972760.71
Albany,2021-07-03,469321.02
Ponsonby,2024-05-25,1494897.73
Remuera,2022-10-30,1604368.3
Grey Lynn,2024-09-11,882626.24
Albany,2021-09-08,881842.88
Ponsonby,2023-09-23,1244706.59
Grey Lynn,2021-10-23,999042.27
Remuera,2022-10-18,1589713.23
Mount Eden,2021-03-02,707178.05
Ponsonby,2022-05-07,1368372.79
Grey Lynn,2026-01-31,931484.77
Albany,2021-12-17,680816.2
Ponsonby,2023-03-09,1439722.29
Remuera,2022-01-03,1620444.16
Remuera,2025-10-15,1846735.51
Mount Eden,2023-10-12,1164160.34
Ponsonby,2023-07-21,1403400.05
Mount Eden,2024-01-11,921992.37
Ponsonby,2025-11-19,1559786.51
Grey Lynn,2023-03-26,846551.13
Ponsonby,2023-12-04,1516606.79
Epsom,2023-06-23,877714.44
Albany,2024-10-16,868472.99
Mount Eden,2024-05-26,873888.58
Albany,2021-05-13,549688.0
Grey Lynn,2024-02-18,966626.23
Ponsonby,2021-10-27,1315584.46
Albany,2025-07-31,776475.69
Grey Lynn,2023-08-08,987097.64
Grey Lynn,2022-07-30,763541.29
Albany,2025-07-18,954843.6
Manukau,2022-07-31,878420.92
Remuera,2021-05-04,1645572.86
Ponsonby,2024-07-03,1379926.0
Remuera,2025-08-22,1797888.04
Manukau,2024-04-16,1025126.49
Albany,2024-08-19,897892.53
Mount Eden,2025-08-22,962781.3
Ponsonby,2025-02-11,1575668.97
Albany,2023-01-18,697406.42
Albany,2025-02-17,794865.51
Manukau,2024-12-16,1140476.22
Mount Eden,2023-09-15,2750000.0
Grey Lynn,2025-03-23,953302.86
Epsom,2023-08-24,915823.15
Ponsonby,2021-07-25,1299802.18
Grey Lynn,2024-10-18,1015238.65
Grey Lynn,2024-05-21,855555.42
Remuera,2025-01-06,1632375.05
Manukau,2024-02-21,1139593.58
Albany,2025-02-13,821791.46
Albany,2022-01-16,672264.96
Manukau,2023-09-18,970119.57
Grey Lynn,2022-07-15,859126.57
Mount Eden,2021-02-28,762851.97
Remuera,2023-05-28,1705247.7
Remuera,2023-05-07,1735067.73
Epsom,2025-11-01,1107207.61
Grey Lynn,2024-05-02,924257.2
Albany,2025-04-02,722940.28
Grey Lynn,2023-10-22,1155743.19
Mount Eden,2021-10-13,1061122.65
Remuera,2023-06-16,1577467.11
Albany,2021-04-12,639946.99
Manukau,2025-02-24,1128996.52
Ponsonby,2023-03-31,1320906.81
Grey Lynn,2024-01-22,1095838.64
Grey Lynn,2023-02-09,883708.89
Remuera,2024-08-28,1716435.57
Mount Eden,2021-07-03,839988.08
Ponsonby,2024-05-13,1404677.14
Manukau,2022-10-02,919225.01
Grey Lynn,2025-08-21,971554.99
Epsom,2022-01-26,779709.47
Manukau,2023-03-19,1084587.02
Mount Eden,2024-01-05,962081.47
Epsom,2021-07-08,748705.67
Manukau,2021-06-01,1017056.9
Epsom,2025-12-19,1005158.87
Manukau,2021-06-28,646421.63
Ponsonby,2021-10-27,1332158.13
Manukau,2021-11-21,968943.98
Grey Lynn,2022-05-08,756039.76
Manukau,2023-04-03,905068.32
Manukau,2021-03-17,996665.34
Epsom,2025-07-22,1191129.72
Mount Eden,2023-10-24,996990.45
Mount Eden,2024-02-16,1089318.39
Albany,2025-11-06,1125952.73
Manukau,2023-05-01,913859.99
Grey Lynn,2025-11-20,1067539.83
Epsom,2025-01-14,1071861.36
Remuera,2025-07-02,1792737.74
Manukau,2025-05-22,1244952.15
Ponsonby,2022-05-11,1313168.2
Grey Lynn,2025-10-24,1127330.09
Epsom,2022-01-23,1034790.12
Mount Eden,2021-05-18,915422.07
Epsom,2021-11-27,812240.01
Albany,2023-02-07,865191.8
Remuera,2024-12-11,1695761.95
Remuera,2021-04-09,1339651.19
Remuera,2023-07-15,1742947.03
Grey Lynn,2026-01-22,1124918.47
Epsom,2023-09-17,988011.82
Mount Eden,2022-06-06,879238.82
Ponsonby,2024-12-18,1327994.25
Remuera,2025-04-10,1754198.16
Manukau,2025-12-04,956829.93
Mount Eden,2021-06-13,944991.28
Grey Lynn,2025-09-03,1085611.33
Albany,2024-09-23,814970.47
Manukau,2023-03-23,806462.83
Albany,2021-07-21,638787.42
Mount Eden,2024-06-06,858790.15
Manukau,2023-07-07,1176172.86
Albany,2023-04-16,843382.14
Remuera,2025-04-09,1827311.51
Albany,2025-05-27,997550.58
Grey Lynn,2021-06-29,733969.19
Manukau,2023-05-20,1115400.9
Manukau,2021-10-23,912167.49
Albany,2023-10-07,2250000.0
Ponsonby,2024-06-28,1328287.99
Ponsonby,2024-02-17,1398031.92
Mount Eden,2023-08-29,961129.98
Ponsonby,2024-09-12,1470226.08
Albany,2025-02-28,858253.26
Albany,2022-08-31,894517.89
Albany,2024-09-20,782506.5
Remuera,2021-08-16,1517895.05
Manukau,2023-03-04,777785.43
Manukau,2025-10-02,1099531.98
Ponsonby,2022-02-05,1290700.08
Manukau,2024-03-09,911222.73
Mount Eden,2025-11-02,1116212.37
Remuera,2022-09-05,1841668.02
Ponsonby,2023-06-12,1316637.14
Albany,2024-03-12,942096.36
Grey Lynn,2025-09-17,1090261.72
Ponsonby,2022-01-20,1153517.99
Epsom,2025-02-27,866348.17
Ponsonby,2022-01-05,1375964.46
Epsom,2022-03-17,1030920.18
Epsom,2025-06-19,1099611.94
Albany,2023-12-01,963764.62
Remuera,2022-02-26,1595096.27
Ponsonby,2021-11-04,1193394.51
Epsom,2023-03-07,949995.99
Grey Lynn,2026-02-13,1204901.19
Manukau,2021-09-03,827673.49
Grey Lynn,2022-05-28,1018009.19
Mount Eden,2023-09-08,1005599.92
Manukau,2021-05-29,857931.63
Grey Lynn,2021-07-21,844014.76
Grey Lynn,2023-09-01,1080530.88
Remuera,2024-01-17,1411532.74
Remuera,2021-04-10,1572271.71
Grey Lynn,2025-10-10,1248266.01
Manukau,2024-05-28,1115855.3
Ponsonby,2022-10-05,1482913.9
Manukau,2024-06-13,1053832.33
Epsom,2021-09-24,842278.35
Ponsonby,2025-10-15,1402056.96
Manukau,2024-12-14,939001.91
Grey Lynn,2021-04-06,962088.06
Remuera,2022-03-20,1535618.3
Grey Lynn,2021-08-31,817778.67
Epsom,2023-01-20,969586.42
Mount Eden,2022-06-13,887303.19
Epsom,2025-01-19,1062315.73
Albany,2026-02-02,889976.01
Remuera,2022-01-28,1390690.06
Manukau,2022-10-16,856788.92
Albany,2026-01-12,794419.96
Manukau,2024-04-22,1087805.83
Albany,2022-02-08,786701.78
Grey Lynn,2022-08-05,1168436.85
Mount Eden,2023-01-11,1048767.03
Manukau,2022-12-18,996262.47
Manukau,2023-04-12,895172.16
Manukau,2021-08-19,813943.28
Remuera,2022-06-04,1689076.13
Mount Eden,2021-02-28,898197.01
Albany,2022-09-10,656009.48
Mount Eden,2025-05-20,1189393.96
Mount Eden,2021-06-09,792599.63
Mount Eden,2024-12-10,919801.16
Ponsonby,2022-04-01,1252113.4
Manukau,2023-05-17,1009525.23
Remuera,2026-01-25,1788076.3
Grey Lynn,2024-06-08,875831.43
Mount Eden,2021-07-20,779590.61
Ponsonby,2021-09-19,1226306.11
Grey Lynn,2023-11-14,996676.09
Mount Eden,2021-12-29,871355.59
Ponsonby,2025-10-22,1460581.8
Remuera,2021-09-30,1628772.97
Mount Eden,2024-11-30,1093280.55
Ponsonby,2022-08-14,1292308.92
Mount Eden,2024-07-27,1038736.4
Mount Eden,2023-08-24,956294.96
Epsom,2024-12-25,1046126.78
Albany,2021-07-13,526393.95
Epsom,2022-03-21,917697.13
Epsom,2023-10-23,957650.9
Remuera,2024-09-24,1779299.72
Ponsonby,2025-07-31,1389948.08
Ponsonby,2025-10-10,1501790.63
Mount Eden,2022-05-01,839443.72
Albany,2022-01-29,676594.74
Albany,2022-05-28,729408.5
Albany,2022-05-06,717553.0
Ponsonby,2022-12-06,1285608.99
Albany,2021-10-01,763544.17
Grey Lynn,2024-02-20,1002945.23
Manukau,2021-12-29,994584.41
Manukau,2025-09-19,1126874.83
Grey Lynn,2022-01-02,729470.69
Epsom,2021-07-29,837142.7
Manukau,2025-09-30,972454.74
Remuera,2022-05-25,1765532.34
Epsom,2022-06-12,959520.22
Grey Lynn,2025-05-11,1055684.91
Grey Lynn,2026-01-17,1113129.23
Epsom,2021-07-09,815796.33
Albany,2021-10-12,702601.84
Mount Eden,2024-09-26,1012639.37
Ponsonby,2025-08-24,1356181.84
Mount Eden,2021-04-21,904150.96
Grey Lynn,2023-02-14,966550.72
Manukau,2022-12-18,844398.77
Ponsonby,2022-12-13,1387565.58
Remuera,2023-12-16,1673458.95
Grey Lynn,2022-01-02,884157.81
Epsom,2025-03-12,892891.5
Mount Eden,2022-03-08,872965.55
Manukau,2023-08-14,964156.99
Ponsonby,2023-07-02,1333279.53
Manukau,2022-09-09,938652.66
Epsom,2021-09-10,917125.2
Epsom,2022-01-22,966247.98
Albany,2024-03-01,757042.08
Mount Eden,2026-01-18,1167738.65
Grey Lynn,2023-03-06,1121352.32
Epsom,2026-01-24,1154287.54
Remuera,2021-12-01,1459171.0
Grey Lynn,2023-02-01,890813.73
Manukau,2021-04-01,859248.82
Remuera,2025-12-01,1758471.08
Grey Lynn,2022-12-30,980208.09
Mount Eden,2021-07-01,769883.89
Manukau,2025-06-21,1016152.46
Ponsonby,2023-01-06,1386790.52
Epsom,2024-01-25,1094085.76
Manukau,2022-07-05,990535.09
Manukau,2022-03-30,938487.08
Manukau,2022-06-04,978023.74
Ponsonby,2025-03-20,1436982.25
Ponsonby,2025-01-22,1411588.3
Albany,2022-08-13,659791.28
Manukau,2023-05-28,1122022.49
Epsom,2023-02-19,836510.33
Grey Lynn,2025-08-20,1133125.69
Grey Lynn,2021-07-22,979577.01
Ponsonby,2021-11-06,1280204.75
Grey Lynn,2021-11-07,1006041.56
Remuera,2024-02-15,1728859.39
Remuera,2022-02-23,1862549.25
Epsom,2023-03-29,1130646.9
Ponsonby,2025-06-14,1647655.78
Ponsonby,2021-03-15,1254993.68
Ponsonby,2022-03-29,1254968.51
Manukau,2025-10-14,1091758.18
Epsom,2024-08-06,977544.91
Ponsonby,2025-07-09,1520053.37
Albany,2023-05-12,770016.64
Remuera,2022-05-25,1664277.23
Epsom,2023-06-04,1040396.81
Mount Eden,2022-02-10,827477.91
Grey Lynn,2025-04-19,1048156.11
Mount Eden,2024-11-26,972664.94
Mount Eden,2021-08-05,953075.33
Remuera,2025-11-17,1815238.09
Grey Lynn,2022-06-05,731876.43
Grey Lynn,2021-02-22,888939.01
Epsom,2024-12-21,1142968.09
Remuera,2022-09-02,1650128.85
Epsom,2022-11-11,977995.5
Remuera,2025-07-22,1798770.25
Grey Lynn,2024-06-21,1090106.5
Manukau,2022-05-14,821666.82
Albany,2023-07-15,697745.42
Albany,2023-08-02,670310.46
Epsom,2025-04-04,1174517.9
Mount Eden,2022-05-21,896125.66
Mount Eden,2023-05-31,906054.66
Albany,2023-05-06,824474.76
Remuera,2023-12-04,1776732.05
Albany,2021-02-19,694240.94
Ponsonby,2021-05-05,1350937.09
Albany,2023-12-12,2250000.0
Grey Lynn,2024-08-14,1064663.51
Mount Eden,2023-12-15,1144199.7
Grey Lynn,2024-02-07,1087994.95
Remuera,2022-10-02,1632224.51
Remuera,2025-11-08,1789476.25
Remuera,2026-02-07,1742557.74
Grey Lynn,2025-02-05,1214435.1
Grey Lynn,2023-03-10,895038.0
Albany,2025-07-12,1083508.2
Ponsonby,2021-12-14,1203199.35
Mount Eden,2022-09-01,806655.72
Manukau,2023-02-20,920998.64
Grey Lynn,2023-07-15,861490.22
Manukau,2023-01-06,1111450.75
Epsom,2024-06-29,1067940.98
Albany,2025-09-05,1046127.9
Mount Eden,2024-04-02,983805.21
Epsom,2023-05-01,983458.25
Grey Lynn,2024-08-23,975168.86
Grey Lynn,2023-06-30,942826.35
Manukau,2024-08-24,1018029.43
Albany,2022-05-08,731232.07
Manukau,2025-08-07,965659.2
Mount Eden,2025-11-02,1030410.66
Mount Eden,2021-04-01,883346.75
Epsom,2023-03-18,1073400.85
Albany,2022-02-13,961802.64
Manukau,2021-03-13,765658.62
Epsom,2023-09-02,1062709.1
Manukau,2024-01-12,904639.11
Albany,2024-05-16,801173.65
Mount Eden,2025-01-26,1105390.03
Manukau,2023-09-01,852011.78
Grey Lynn,2025-08-23,1119983.64
Remuera,2022-06-26,1438766.72
Grey Lynn,2024-05-16,958475.35
Manukau,2024-01-04,845592.02
Grey Lynn,2024-01-02,842370.68
Manukau,2022-05-25,782832.78
Albany,2022-04-29,577916.82
